Quizzes	Answered	Precision
328704	6383241	100
328960	6386670	99.609375
329216	6390040	100
329472	6393377	100
329728	6397092	100
329984	6400943	99.609375
330240	6404339	100
330496	6408076	100
330752	6411248	100
331008	6414739	100
331264	6418178	100
331520	6421808	99.609375
331776	6425330	99.609375
332032	6428889	100
332288	6432863	99.21875
332544	6436745	99.609375
332800	6440646	99.609375
333056	6444067	100
333312	6447909	99.609375
333568	6451505	100
333824	6455262	99.609375
334080	6459089	99.609375
334336	6462492	100
334592	6465913	100
334848	6469654	100
335104	6473205	100
335360	6476627	100
335616	6480152	100
335872	6483597	100
336128	6487093	100
336384	6490962	100
336640	6494270	99.609375
336896	6498131	99.609375
337152	6501707	100
337408	6505424	100
337664	6509260	100
337920	6512848	99.21875
338176	6516457	100
338432	6519968	100
338688	6523448	99.609375
338944	6526555	100
339200	6530253	100
339456	6533541	100
339712	6537087	99.609375
339968	6540491	100
340224	6544161	99.609375
340480	6547793	100
340736	6551242	100
340992	6555023	100
341248	6558685	100
341504	6562292	100
341760	6566037	100
342016	6569526	100
342272	6572914	100
342528	6576375	100
342784	6579969	100
343040	6583242	100
343296	6586947	100
343552	6590779	100
343808	6593875	100
344064	6597445	100
344320	6601239	100
344576	6604489	100
344832	6607814	100
345088	6611657	100
345344	6615303	99.609375
345600	6618791	100
345856	6622417	99.21875
346112	6626182	100
346368	6629349	100
346624	6633032	100
346880	6636729	100
347136	6640121	100
347392	6643414	100
347648	6646836	100
347904	6650250	100
348160	6653704	100
348416	6657316	100
348672	6660783	100
348928	6664521	100
349184	6668096	100
349440	6671496	100
349696	6675298	100
349952	6678947	100
350208	6682358	99.609375
350464	6685867	100
350720	6689591	99.609375
350976	6693236	100
351232	6696706	100
351488	6700759	99.609375
351744	6704231	100
352000	6707535	99.609375
352256	6710981	99.609375
352512	6714514	99.609375
352768	6718647	100
353024	6721973	99.609375
353280	6725870	100
353536	6729634	99.21875
353792	6733237	99.609375
354048	6736932	100
354304	6740838	100
354560	6744547	99.609375
354816	6748093	100
355072	6751156	100
355328	6754622	100
355584	6758019	100
355840	6761318	100
356096	6764880	100
356352	6768728	100
356608	6772447	99.609375
356864	6776128	100
357120	6779628	100
357376	6783106	100
357632	6786646	100
357888	6790379	100
358144	6793985	100
358400	6797736	100
358656	6801616	99.609375
358912	6805456	99.21875
359168	6808826	100
359424	6812417	100
359680	6815637	100
359936	6819429	100
360192	6822876	100
360448	6826249	99.609375
360704	6829978	99.609375
360960	6833847	100
361216	6837325	99.609375
361472	6840831	100
361728	6844446	100
361984	6848265	100
362240	6851771	100
362496	6855176	100
362752	6859150	99.609375
363008	6862460	100
363264	6865871	100
363520	6869090	100
363776	6872613	100
364032	6876082	100
364288	6879818	100
364544	6883330	99.609375
364800	6886935	100
365056	6890616	99.21875
365312	6894311	99.609375
365568	6898236	100
365824	6901711	100
366080	6905430	100
366336	6909192	99.609375
366592	6912615	99.609375
366848	6915819	99.609375
367104	6919194	100
367360	6922923	100
367616	6926389	99.609375
367872	6930251	99.609375
368128	6933710	99.609375
368384	6937219	100
368640	6940687	100
368896	6944213	100
369152	6947612	100
369408	6950805	100
369664	6954524	99.609375
369920	6958043	99.609375
370176	6961681	100
370432	6965324	100
370688	6968898	100
370944	6972196	100
371200	6975742	100
371456	6979296	100
371712	6982801	100
371968	6986224	100
372224	6990267	99.609375
372480	6993686	100
372736	6997082	100
372992	7000605	100
373248	7004277	100
373504	7008140	99.609375
373760	7011718	99.609375
374016	7015182	100
374272	7018799	100
374528	7022175	100
374784	7025617	99.609375
375040	7029241	100
375296	7033122	100
375552	7036718	100
375808	7040883	99.21875
376064	7044160	100
376320	7047269	100
376576	7050881	100
376832	7054044	100
377088	7057779	99.21875
377344	7061274	100
377600	7064681	100
377856	7068300	100
378112	7071948	100
378368	7075773	99.609375
378624	7079662	100
378880	7083081	100
379136	7086734	100
379392	7089888	100
379648	7093505	100
379904	7096917	100
380160	7100193	100
380416	7104033	99.609375
380672	7107531	100
380928	7111321	100
381184	7114814	100
381440	7118151	100
381696	7121485	100
381952	7124909	100
382208	7128675	99.21875
382464	7132131	99.609375
382720	7135863	100
382976	7139236	100
383232	7142955	100
383488	7146615	100
383744	7150337	99.609375
384000	7153927	100
384256	7157312	100
384512	7160711	100
384768	7164119	100
385024	7167499	99.609375
385280	7170835	100
385536	7174405	100
385792	7177795	100
386048	7181229	100
386304	7184625	100
386560	7188061	100
386816	7191780	100
387072	7195088	100
387328	7198296	100
387584	7202217	100
387840	7205380	100
388096	7208862	99.609375
388352	7212809	99.609375
388608	7216409	100
388864	7219974	99.609375
389120	7223600	100
389376	7227519	99.609375
389632	7230835	99.609375
389888	7234315	100
390144	7237708	100
390400	7241191	100
390656	7244679	100
390912	7247983	100
391168	7251406	100
391424	7255302	100
391680	7258941	100
391936	7262577	99.609375
392192	7265626	100
392448	7269366	99.21875
392704	7273438	99.609375
392960	7277236	100
393216	7280417	99.609375
393472	7284037	100
393728	7287761	99.21875
393984	7291211	100
394240	7295024	100
394496	7298443	100
394752	7301741	100
395008	7305478	100
395264	7308913	100
395520	7312636	100
395776	7315782	100
396032	7319148	100
396288	7322467	100
396544	7326458	100
396800	7330105	100
397056	7333592	100
397312	7337186	100
397568	7341030	100
397824	7344678	99.609375
398080	7348143	100
398336	7351553	100
398592	7355396	99.609375
398848	7359140	99.609375
399104	7362244	100
399360	7366441	100
399616	7369955	99.609375
399872	7373523	100
400128	7377017	100
400384	7380378	100
400640	7383865	99.609375
400896	7386768	99.609375
401152	7390495	100
401408	7393947	100
401664	7397528	100
401920	7401088	100
402176	7404752	100
402432	7408655	100
402688	7412380	100
402944	7415865	100
403200	7419152	100
403456	7422551	100
403712	7426261	100
403968	7429879	100
404224	7433510	100
404480	7436955	100
404736	7440572	100
404992	7444074	100
405248	7447519	100
405504	7450714	100
405760	7454056	100
406016	7457458	100
406272	7461340	99.609375
406528	7464891	100
406784	7468451	99.609375
407040	7472003	99.609375
407296	7476044	100
407552	7479507	100
407808	7483252	100
408064	7486818	99.21875
408320	7490001	100
408576	7493649	99.609375
408832	7496884	99.609375
409088	7500455	100
409344	7503773	100
409600	7507239	100
409856	7510775	100
410112	7514001	100
410368	7517664	100
410624	7521221	99.609375
410880	7525086	100
411136	7528726	100
411392	7532307	100
411648	7535878	99.609375
411904	7539298	100
412160	7543116	100
412416	7546486	99.609375
412672	7549933	100
412928	7553467	100
413184	7557118	100
413440	7560743	100
413696	7564409	100
413952	7567756	100
414208	7571191	100
414464	7574818	99.609375
414720	7578171	100
414976	7581834	99.21875
415232	7585481	100
415488	7589040	100
415744	7592673	99.609375
416000	7596291	100
416256	7599945	99.609375
416512	7603534	100
416768	7607688	99.609375
417024	7611281	100
417280	7614869	100
417536	7618745	100
417792	7622576	100
418048	7626156	100
418304	7629664	99.609375
418560	7633423	100
418816	7636973	100
419072	7640692	99.609375
419328	7644194	100
419584	7647813	100
419840	7651393	99.609375
420096	7654626	99.609375
420352	7657863	100
420608	7661452	100
420864	7665146	99.609375
421120	7668581	100
421376	7672289	100
421632	7675699	100
421888	7679083	99.609375
422144	7682574	99.609375
422400	7686235	99.609375
422656	7689712	100
422912	7693378	99.609375
423168	7696990	100
423424	7700800	100
423680	7704395	100
423936	7707764	99.609375
424192	7711115	100
424448	7714585	99.609375
424704	7718125	100
424960	7721683	99.609375
425216	7725244	100
425472	7728726	99.609375
425728	7732407	99.609375
425984	7736123	100
426240	7739624	100
426496	7743252	100
426752	7746963	99.609375
427008	7750313	100
427264	7753670	100
427520	7757300	100
427776	7760677	100
428032	7764094	100
428288	7767476	100
428544	7771102	100
428800	7774375	100
429056	7777744	100
429312	7781235	99.609375
429568	7785345	99.609375
429824	7789043	100
430080	7792541	100
430336	7796009	100
430592	7799537	100
430848	7802980	100
431104	7806518	100
431360	7810135	100
431616	7814159	100
431872	7817850	100
432128	7821325	100
432384	7824756	100
432640	7828428	100
432896	7832086	100
433152	7835791	100
433408	7839515	100
433664	7843486	100
433920	7847145	100
434176	7850715	100
434432	7853991	100
434688	7857384	100
434944	7860932	99.609375
435200	7864677	100
435456	7867764	100
435712	7871263	100
435968	7874481	100
436224	7877485	100
436480	7880868	100
436736	7883985	100
436992	7887363	100
437248	7890891	100
437504	7894541	100
437760	7898122	100
438016	7901651	99.609375
438272	7905235	99.21875
438528	7908438	100
438784	7912364	99.609375
439040	7916209	100
439296	7919684	100
439552	7923162	100
439808	7927022	100
440064	7930423	99.609375
440320	7933785	100
440576	7937449	100
440832	7940716	100
441088	7944474	99.609375
441344	7947995	100
441600	7951705	100
441856	7955212	100
442112	7958821	100
442368	7962080	100
442624	7965889	100
442880	7969525	99.609375
443136	7973339	99.609375
443392	7976717	99.609375
443648	7980418	100
443904	7983930	100
444160	7987427	100
444416	7991148	100
444672	7994589	100
444928	7998092	99.609375
445184	8001583	100
445440	8005230	100
445696	8008704	100
445952	8012154	100
446208	8015653	100
446464	8019216	100
446720	8022975	100
446976	8026346	100
447232	8029828	99.609375
447488	8033156	100
447744	8037058	99.609375
448000	8040532	100
448256	8044434	100
448512	8048096	100
448768	8051698	100
449024	8055007	100
449280	8058722	100
449536	8062019	100
449792	8065723	100
450048	8068921	99.609375
450304	8072533	100
450560	8075879	100
450816	8079585	100
451072	8083013	100
451328	8086319	100
451584	8089989	99.609375
451840	8093452	100
452096	8097039	100
452352	8100349	100
452608	8103862	100
452864	8107719	99.609375
453120	8111474	99.21875
453376	8115174	100
453632	8118882	99.609375
453888	8122490	100
454144	8126052	100
454400	8129349	100
454656	8132926	100
454912	8136162	100
455168	8139545	100
455424	8143354	99.609375
455680	8146916	100
455936	8150504	100
456192	8154038	100
456448	8157257	100
456704	8160791	99.609375
456960	8164371	99.609375
457216	8167841	100
457472	8171178	100
457728	8174809	100
457984	8178443	100
458240	8182212	100
458496	8185404	100
458752	8189127	100
459008	8192655	100
459264	8196363	100
459520	8199633	100
459776	8202826	100
460032	8205844	100
460288	8209352	100
460544	8212753	100
460800	8216350	100
461056	8219980	100
461312	8223294	100
461568	8226638	100
461824	8230196	99.609375
462080	8233995	100
462336	8237633	99.609375
462592	8240835	100
462848	8244149	100
463104	8247482	100
463360	8251226	100
463616	8254813	99.609375
463872	8258301	100
464128	8261728	99.609375
464384	8265009	100
464640	8268871	99.609375
464896	8272726	100
465152	8276505	100
465408	8279782	100
465664	8283317	100
465920	8286828	100
466176	8290240	100
466432	8293463	100
466688	8296921	100
466944	8300299	100
467200	8304134	100
467456	8307747	100
467712	8311198	100
467968	8314355	100
468224	8318101	99.609375
468480	8321659	100
468736	8325377	100
468992	8328942	100
469248	8332086	100
469504	8335650	100
469760	8339645	100
470016	8343218	99.609375
470272	8346821	100
470528	8350087	100
470784	8353401	100
471040	8356958	99.609375
471296	8360479	100
471552	8364341	99.609375
471808	8368006	100
472064	8371564	100
472320	8375154	100
472576	8378551	100
472832	8382056	100
473088	8385726	100
473344	8389108	100
473600	8392306	100
473856	8395485	100
474112	8398914	100
474368	8402377	100
474624	8405839	100
474880	8409244	100
475136	8413253	100
475392	8416513	100
475648	8420183	100
475904	8423864	100
476160	8427107	100
476416	8430574	99.609375
476672	8434222	100
476928	8437626	100
477184	8441337	99.609375
477440	8444880	99.609375
477696	8448688	100
477952	8452538	100
478208	8456229	100
478464	8459389	99.609375
478720	8463000	100
478976	8466569	100
479232	8470008	100
479488	8473845	100
479744	8477534	100
480000	8480747	99.609375
480256	8484215	99.609375
480512	8487729	100
480768	8491130	100
481024	8494616	100
481280	8498207	100
481536	8502017	100
481792	8505408	100
482048	8509373	100
482304	8512963	100
482560	8516162	100
482816	8519385	100
483072	8523119	99.609375
483328	8526566	100
483584	8529998	100
483840	8533527	100
484096	8537420	100
484352	8541208	100
484608	8545149	99.21875
484864	8548869	99.609375
485120	8552371	100
485376	8555649	100
485632	8559244	100
485888	8563093	100
486144	8566271	99.609375
486400	8569723	99.609375
486656	8573467	100
486912	8576805	100
487168	8580031	100
487424	8583213	100
487680	8586681	100
487936	8590188	100
488192	8593539	99.609375
488448	8597143	100
488704	8600760	100
488960	8604262	99.609375
489216	8607931	100
489472	8611015	100
489728	8614736	100
489984	8618399	100
490240	8622062	99.609375
490496	8625816	100
490752	8629618	100
491008	8632940	100
491264	8636722	99.609375
491520	8639793	100
491776	8643415	100
492032	8646750	100
492288	8650098	100
492544	8653535	99.609375
492800	8657043	100
493056	8660434	100
493312	8663906	99.609375
493568	8667248	99.21875
493824	8670300	100
494080	8673772	99.609375
494336	8677310	100
494592	8680790	100
494848	8684380	100
495104	8687657	100
495360	8691079	100
495616	8694566	99.609375
495872	8698328	100
496128	8701572	100
496384	8705135	99.609375
496640	8708595	100
496896	8712050	100
497152	8715409	99.609375
497408	8718649	100
497664	8721929	100
497920	8725398	99.609375
498176	8729231	99.609375
498432	8732955	100
498688	8736707	100
498944	8739897	100
499200	8743508	99.21875
499456	8747150	99.609375
499712	8750436	100
499968	8753848	100
500224	8757241	100
500480	8760454	100
500736	8763895	100
500992	8767071	100
501248	8770515	100
501504	8773836	100
501760	8777300	99.609375
502016	8780583	100
502272	8784338	100
502528	8787909	100
502784	8791268	100
503040	8794789	100
503296	8798301	100
503552	8801666	100
503808	8805005	100
504064	8808948	100
504320	8812489	100
504576	8816065	99.21875
504832	8819610	100
505088	8823306	100
505344	8827065	100
505600	8830352	100
505856	8833918	100
506112	8837823	100
506368	8841137	100
506624	8844596	100
506880	8847979	100
507136	8851537	100
507392	8855214	100
507648	8858692	100
507904	8861929	99.609375
508160	8865521	100
508416	8869196	99.609375
508672	8872837	100
508928	8876559	100
509184	8879956	99.609375
509440	8883046	100
509696	8886576	100
509952	8890007	100
510208	8893255	100
510464	8896919	99.609375
510720	8900570	99.21875
510976	8903878	100
511232	8907443	99.609375
511488	8911063	100
511744	8914849	100
512000	8918214	100
512256	8921673	100
512512	8925024	99.609375
512768	8928546	100
513024	8931917	100
513280	8935586	100
513536	8939077	99.609375
513792	8942816	100
514048	8946003	100
514304	8949450	100
514560	8953170	100
514816	8956782	100
515072	8960091	100
515328	8963925	100
515584	8967583	100
515840	8970987	100
516096	8974465	100
516352	8977712	100
516608	8981234	99.609375
516864	8984598	100
517120	8988334	100
517376	8991628	100
517632	8994913	100
517888	8998774	99.609375
518144	9001959	100
518400	9005511	100
518656	9008857	100
518912	9012363	99.21875
519168	9015944	99.609375
519424	9019715	99.609375
519680	9023324	100
519936	9026869	100
520192	9030450	100
520448	9033892	100
520704	9037454	100
520960	9040625	100
521216	9043876	100
521472	9047687	99.609375
521728	9051260	99.21875
521984	9054752	100
522240	9058210	99.609375
522496	9061638	100
522752	9065228	100
523008	9068950	99.609375
523264	9072602	100
523520	9076300	100
523776	9080075	99.609375
524032	9083282	100
524288	9086948	99.609375
524544	9090174	99.609375
524800	9093737	100
525056	9097246	99.609375
525312	9100658	100
525568	9104225	100
525824	9107376	99.609375
526080	9110750	99.609375
526336	9114219	100
526592	9117700	100
526848	9121282	99.609375
527104	9124607	99.609375
527360	9127914	100
527616	9131490	99.21875
527872	9134616	99.609375
528128	9138341	100
528384	9142137	100
528640	9145603	100
528896	9149056	99.609375
529152	9152649	99.609375
529408	9155777	100
529664	9159002	100
529920	9162921	100
530176	9166516	100
530432	9170248	100
530688	9173896	100
530944	9177255	100
531200	9180452	100
531456	9184205	100
531712	9187686	99.609375
531968	9191153	100
532224	9194647	100
532480	9198025	100
532736	9202004	100
532992	9205568	99.609375
533248	9209118	100
533504	9212035	100
533760	9215333	100
534016	9218932	99.609375
534272	9222454	100
534528	9225931	100
534784	9229165	100
535040	9232558	100
535296	9236181	99.609375
535552	9239491	100
535808	9242858	100
536064	9246552	100
536320	9249827	100
536576	9253009	100
536832	9256541	100
537088	9260113	100
537344	9263184	100
537600	9266747	100
537856	9270171	100
538112	9273907	99.21875
538368	9277569	100
538624	9281469	100
538880	9285104	100
539136	9288568	99.609375
539392	9292343	99.21875
539648	9295777	100
539904	9299069	99.609375
540160	9302567	99.609375
540416	9305841	100
540672	9309463	100
540928	9312969	100
541184	9316488	100
541440	9319878	100
541696	9323296	100
541952	9326625	100
542208	9329774	100
542464	9333369	100
542720	9337112	100
542976	9340138	100
543232	9343694	100
543488	9347003	100
543744	9350290	100
544000	9353748	100
544256	9357714	99.609375
544512	9361377	100
544768	9365166	100
545024	9369006	100
545280	9372288	100
545536	9375733	100
545792	9379071	100
546048	9382469	99.609375
546304	9385993	100
546560	9389560	99.21875
546816	9393071	100
547072	9396636	100
547328	9399934	99.609375
547584	9403300	100
547840	9406850	99.609375
548096	9410335	100
548352	9414031	100
548608	9417433	100
548864	9420829	100
549120	9424167	100
549376	9427447	100
549632	9431107	100
549888	9434359	100
550144	9437944	100
550400	9441686	100
550656	9444963	100
550912	9448456	100
551168	9451891	100
551424	9455823	100
551680	9459331	100
551936	9462544	100
552192	9466038	100
552448	9469678	99.21875
552704	9472992	100
552960	9477015	99.609375
553216	9480667	100
553472	9484244	100
553728	9487969	100
553984	9491353	100
554240	9495475	100
554496	9498747	100
554752	9502242	100
555008	9505732	100
555264	9509342	100
555520	9512669	100
555776	9516276	99.609375
556032	9519835	99.609375
556288	9523413	100
556544	9527080	100
556800	9530769	100
557056	9534092	100
557312	9537388	99.21875
557568	9541003	100
557824	9544249	100
558080	9547887	100
558336	9551247	100
558592	9554664	100
558848	9558381	100
559104	9561741	100
559360	9565531	100
559616	9569080	100
559872	9572442	100
560128	9575864	100
560384	9579189	100
560640	9582747	100
560896	9586386	99.609375
561152	9589768	99.609375
561408	9592853	100
561664	9596312	100
561920	9599996	100
562176	9603336	100
562432	9606893	100
562688	9610569	100
562944	9613887	100
563200	9617635	99.609375
563456	9621144	100
563712	9624231	100
563968	9627742	100
564224	9631476	99.609375
564480	9634382	100
564736	9637493	100
564992	9641004	100
565248	9644276	100
565504	9647609	100
565760	9651080	100
566016	9655096	99.609375
566272	9658562	100
566528	9661751	100
566784	9665338	100
567040	9668683	99.609375
567296	9672303	100
567552	9675902	100
567808	9679633	99.609375
568064	9683340	100
568320	9686549	100
568576	9689998	100
568832	9693302	100
569088	9696851	99.21875
569344	9700582	100
569600	9704123	100
569856	9707596	100
570112	9711181	100
570368	9714731	100
570624	9718055	100
570880	9721534	100
571136	9725292	99.609375
571392	9728951	100
571648	9732271	100
571904	9735934	100
572160	9739544	99.609375
572416	9742942	99.21875
572672	9746786	99.609375
572928	9750160	100
573184	9753463	100
573440	9756968	100
573696	9760340	100
573952	9763908	100
574208	9767378	100
574464	9770799	100
574720	9774214	100
574976	9777441	100
575232	9780460	100
575488	9784185	100
575744	9787711	100
576000	9791074	99.609375
576256	9794673	100
576512	9797931	100
576768	9801100	100
577024	9804414	100
577280	9807529	100
577536	9811058	99.609375
577792	9814335	100
578048	9817669	100
578304	9821072	100
578560	9824356	100
578816	9827898	100
579072	9831026	100
579328	9834927	100
579584	9838209	100
579840	9841735	100
580096	9845078	100
580352	9848664	99.609375
580608	9852358	99.609375
580864	9856021	100
581120	9859275	100
581376	9862909	100
581632	9866270	100
581888	9869733	100
582144	9873510	100
582400	9876772	99.609375
582656	9879884	100
582912	9883237	100
583168	9886880	99.609375
583424	9890631	100
583680	9894370	100
583936	9898097	100
584192	9901526	100
584448	9905100	100
584704	9908750	99.609375
584960	9912006	100
585216	9915532	100
585472	9918757	100
585728	9922135	100
585984	9925885	99.609375
586240	9929181	100
586496	9932845	100
586752	9936216	99.609375
587008	9939735	99.609375
587264	9943133	99.609375
587520	9946518	100
587776	9950098	100
588032	9953809	99.609375
588288	9957262	100
588544	9960869	100
588800	9964462	100
589056	9968585	100
589312	9972137	99.609375
589568	9975414	100
589824	9978952	100
590080	9982374	100
590336	9985697	99.609375
590592	9989052	100
590848	9992750	100
591104	9995823	100
591360	9999057	99.609375
591616	10002400	100
591872	10005919	100
592128	10009233	100
592384	10012888	100
592640	10016047	100
592896	10019099	100
593152	10022752	100
593408	10026063	100
593664	10029741	99.609375
593920	10033123	100
594176	10036907	99.21875
594432	10040350	100
594688	10043845	100
594944	10047458	99.609375
595200	10050676	100
595456	10054456	100
595712	10058134	100
595968	10061438	100
596224	10064887	100
596480	10068722	100
596736	10072018	100
596992	10075436	99.609375
597248	10079331	99.609375
597504	10082907	100
597760	10086713	100
598016	10089911	100
598272	10092932	100
598528	10096671	100
598784	10100194	99.609375
599040	10103719	100
599296	10106879	100
599552	10110172	100
599808	10113631	99.609375
600064	10117153	100
600320	10120719	100
600576	10123959	100
600832	10127454	100
601088	10131258	100
601344	10134309	100
601600	10137739	100
601856	10141565	100
602112	10144896	99.609375
602368	10148568	100
602624	10152532	99.609375
602880	10156125	100
603136	10159742	99.21875
603392	10163345	100
603648	10167095	100
603904	10170658	100
604160	10174174	100
604416	10177467	100
604672	10181072	100
604928	10184869	100
605184	10188493	99.609375
605440	10191901	99.609375
605696	10195469	99.609375
605952	10198934	100
606208	10202323	100
606464	10205934	100
606720	10209290	100
606976	10212414	100
607232	10215868	100
607488	10219334	100
607744	10223040	100
608000	10226516	100
608256	10230088	100
608512	10233520	100
608768	10236880	100
609024	10240361	100
609280	10243842	100
609536	10246984	100
609792	10250959	100
610048	10254409	100
610304	10258144	100
610560	10261824	100
610816	10265118	100
611072	10268891	99.609375
611328	10272411	100
611584	10276159	100
611840	10279434	100
612096	10283063	100
612352	10286356	100
612608	10289789	100
612864	10293048	99.609375
613120	10296743	99.609375
613376	10299971	99.609375
613632	10303293	99.609375
613888	10307099	100
614144	10310689	100
614400	10314079	100
614656	10317326	100
614912	10320988	99.609375
615168	10324077	100
615424	10327539	100
615680	10331146	99.609375
615936	10334749	99.609375
616192	10338330	100
616448	10341517	100
616704	10344696	100
616960	10348146	100
617216	10351665	99.609375
617472	10355209	100
617728	10358489	100
617984	10362111	99.609375
618240	10365544	100
618496	10369167	99.609375
618752	10373050	100
619008	10376590	100
619264	10380056	99.609375
619520	10383525	100
619776	10387063	100
620032	10390605	100
620288	10394143	100
620544	10397846	99.609375
620800	10401551	100
621056	10404817	100
621312	10408600	99.609375
621568	10412102	100
621824	10415796	100
622080	10419494	100
622336	10422993	100
622592	10426768	100
622848	10430044	100
623104	10433367	100
623360	10436943	100
623616	10440208	100
623872	10443824	100
624128	10447185	100
624384	10450610	99.609375
624640	10454086	100
624896	10457418	100
625152	10461100	99.609375
625408	10464525	100
625664	10467988	100
625920	10471471	100
626176	10474791	100
626432	10478507	100
626688	10482558	100
626944	10486260	99.609375
627200	10489773	100
627456	10493322	100
627712	10497086	98.828125
627968	10500593	99.609375
628224	10504464	100
628480	10507837	100
628736	10511163	99.609375
628992	10514403	100
629248	10517972	100
629504	10521506	100
629760	10525130	100
630016	10528602	100
630272	10532159	100
630528	10535563	100
630784	10538991	100
631040	10542420	100
631296	10546112	100
631552	10549741	100
631808	10553355	100
632064	10556861	100
632320	10560335	99.609375
632576	10563780	99.21875
632832	10567115	100
633088	10570470	99.609375
633344	10574189	100
633600	10577854	100
633856	10581612	100
634112	10584951	99.609375
634368	10588601	100
634624	10591985	100
634880	10595471	100
635136	10599105	100
635392	10602451	100
635648	10605875	100
635904	10609050	100
636160	10612344	100
636416	10615633	100
636672	10619125	100
636928	10622676	100
637184	10626002	100
637440	10629213	99.609375
637696	10632834	99.609375
637952	10636303	100
638208	10639800	100
638464	10642862	100
638720	10646364	100
638976	10650346	99.21875
639232	10653767	100
639488	10657318	99.609375
639744	10660683	100
640000	10663940	99.609375
640256	10667871	100
640512	10671042	100
640768	10674156	100
641024	10677645	99.609375
641280	10681041	100
641536	10684215	100
641792	10688174	99.609375
642048	10691310	100
642304	10694684	100
642560	10698219	100
642816	10701783	100
643072	10705019	100
643328	10708693	99.609375
643584	10711945	100
643840	10715659	99.21875
644096	10719367	100
644352	10722977	100
644608	10726657	100
644864	10729969	100
645120	10733404	100
645376	10736659	100
645632	10740150	100
645888	10743671	99.609375
646144	10747056	100
646400	10750622	100
646656	10754336	100
646912	10757807	100
647168	10761243	100
647424	10764742	100
647680	10768234	100
647936	10771836	100
648192	10775155	99.609375
648448	10778809	100
648704	10782579	100
648960	10786352	99.609375
649216	10789830	100
649472	10793264	100
649728	10796676	100
649984	10800025	100
650240	10803527	100
650496	10807089	100
650752	10810452	100
651008	10814053	100
651264	10817352	100
651520	10820736	100
651776	10824171	100
652032	10828103	100
652288	10831387	100
652544	10834490	100
652800	10838210	100
653056	10841745	100
653312	10845172	100
653568	10848656	100
653824	10852171	100
654080	10855335	100
654336	10859028	100
654592	10862860	100
654848	10866362	100
655104	10869828	100
655360	10873456	99.21875
655616	10876705	100
655872	10880005	100
656128	10883263	99.609375
656384	10886558	100
656640	10890305	100
656896	10893884	100
657152	10897448	100
657408	10900912	100
657664	10904900	100
657920	10908587	100
658176	10912254	99.21875
658432	10915603	100
658688	10918849	100
658944	10922609	100
659200	10926203	100
659456	10929893	99.609375
659712	10933326	100
659968	10936813	100
660224	10940339	99.609375
660480	10943998	100
660736	10947511	99.609375
660992	10950830	100
661248	10954341	100
661504	10958140	100
661760	10961761	100
662016	10965534	100
662272	10969146	100
662528	10972717	100
662784	10976084	100
663040	10979330	100
663296	10982796	100
663552	10986279	100
663808	10989855	100
664064	10993559	100
664320	10997220	99.609375
664576	11000816	100
664832	11004095	100
665088	11007513	100
665344	11010753	100
665600	11013999	100
665856	11017637	99.609375
666112	11021281	100
666368	11024403	100
666624	11027461	99.609375
666880	11030828	100
667136	11034031	100
667392	11037404	100
667648	11041375	100
667904	11044978	100
668160	11048360	100
668416	11051762	100
668672	11055116	99.609375
668928	11058493	100
669184	11061876	100
669440	11065522	100
669696	11068894	100
669952	11072292	100
670208	11075373	100
670464	11079070	100
670720	11082643	99.609375
670976	11086087	100
671232	11089658	99.609375
671488	11093453	100
671744	11097085	99.609375
672000	11100582	100
672256	11103823	100
672512	11107581	100
672768	11110707	99.609375
673024	11113855	100
673280	11117466	100
673536	11120965	100
673792	11123897	100
674048	11126968	100
674304	11130272	99.609375
674560	11133604	100
674816	11136969	99.609375
675072	11140381	100
675328	11143664	100
675584	11147173	99.609375
675840	11150755	99.609375
676096	11154424	100
676352	11158027	100
676608	11161734	100
676864	11165138	100
677120	11168618	100
677376	11172148	99.609375
677632	11175491	100
677888	11179115	100
678144	11182602	100
678400	11186428	100
678656	11190307	100
678912	11194015	99.609375
679168	11197578	99.21875
679424	11201158	99.609375
679680	11204340	99.609375
679936	11207594	100
680192	11210892	100
680448	11214426	100
680704	11218117	100
680960	11221508	100
681216	11224880	100
681472	11228505	100
681728	11232042	100
681984	11235669	99.609375
682240	11239041	100
682496	11242538	99.609375
682752	11246237	100
683008	11249513	100
683264	11253157	100
683520	11256654	99.609375
683776	11260136	100
684032	11263597	99.609375
684288	11267167	100
684544	11270635	99.609375
